#err	sigma	lambda	
1	2.1	1	30.64516129032258
1	2.3	0.001	34.375
1	2.3	0.003	56.59574468085107
1	2.3	0.01	45.038167938931295
1	2.3	0.03	41.86046511627907
1	2.3	0.1	28.82882882882883
1	2.3	0.3	32.098765432098766
1	2.3	1	20.96069868995633
1	2.5	0.001	34.61538461538461
1	2.5	0.003	47.08520179372198
1	2.5	0.01	45.689655172413794
1	2.5	0.03	39.51219512195122
1	2.5	0.1	34.22222222222222
1	2.5	0.3	27.631578947368425
1	2.5	1	26.126126126126124
2	1	0.001	35.6
2	1	0.003	41.25
2	1	0.01	13.200000000000001
2	1	0.03	6.3559322033898304
2	1	0.1	5.627705627705628
2	1	0.3	4.780876494023905
2	1	1	11.009174311926607
2	1.3	0.001	39.25619834710744
2	1.3	0.003	27.27272727272727
2	1.3	0.01	12.083333333333334
2	1.3	0.03	5.836575875486381
2	1.3	0.1	2.380952380952381
2	1.3	0.3	5.46218487394958
2	1.3	1	5.46218487394958
2	1.7	0.001	44.44444444444444
2	1.7	0.003	25.102880658436217
2	1.7	0.01	10.572687224669604
2	1.7	0.03	9.251101321585903
2	1.7	0.1	5.128205128205128
2	1.7	0.3	6.0606060606060606
2	1.7	1	7.063197026022305
2	2.1	0.001	39.25619834710744
2	2.1	0.003	21.84873949579832
2	2.1	0.01	12.195121951219512
2	2.1	0.03	10.256410256410255
2	2.1	0.1	3.404255319148936
2	2.1	0.3	6.640625
2	2.1	1	7.258064516129033
2	2.3	0.001	38.839285714285715
2	2.3	0.003	13.617021276595745
2	2.3	0.01	12.595419847328243
2	2.3	0.03	8.13953488372093
2	2.3	0.1	6.306306306306306
2	2.3	0.3	7.818930041152264
2	2.3	1	7.860262008733625
2	2.5	0.001	32.9059829059829
2	2.5	0.003	22.869955156950674
2	2.5	0.01	12.5
2	2.5	0.03	4.390243902439024
2	2.5	0.1	9.333333333333334
2	2.5	0.3	8.333333333333332
2	2.5	1	8.108108108108109
3	1	0.001	40.0
3	1	0.003	7.083333333333333
3	1	0.01	0.4
3	1	0.03	0.423728813559322
3	1.3	0.001	29.338842975206614
3	1.3	0.003	3.827751196172249
3	1.3	0.01	0.4166666666666667
3	1.3	1	0.42016806722689076
3	1.7	0.001	23.456790123456788
3	1.7	0.003	4.526748971193416
3	1.7	0.01	0.881057268722467
3	2.1	0.001	18.181818181818183
3	2.1	0.003	2.941176470588235
3	2.1	0.01	0.8130081300813009
3	2.1	0.03	0.4273504273504274
3	2.3	0.001	16.071428571428573
3	2.3	0.003	3.829787234042553
3	2.3	0.01	0.38167938931297707
3	2.3	0.03	0.3875968992248062
3	2.3	1	0.43668122270742354
3	2.5	0.001	21.794871794871796
3	2.5	0.003	6.726457399103139
3	2.5	0.01	0.43103448275862066
3	2.5	0.03	0.4878048780487805
3	2.5	0.3	0.43859649122807015
4	1	0.001	16.400000000000002
4	1	0.003	0.4166666666666667
4	1.3	0.001	4.545454545454546
4	1.7	0.001	2.880658436213992
4	1.7	0.003	0.411522633744856
4	2.1	0.001	3.3057851239669422
4	2.1	0.003	0.42016806722689076
4	2.1	0.01	0.40650406504065045
4	2.3	0.001	3.125
4	2.3	0.003	0.851063829787234
4	2.5	0.001	2.564102564102564
4	2.5	0.003	0.8968609865470852
5	2.5	0.001	0.4273504273504274
